node_id,row,col,degree,type,bfs_depth_from_root
152,142.33333333333334,320.6666666666667,3,junction,36
153,142.2,418.4,2,junction,41
154,142.33333333333334,480.3333333333333,3,junction,45
155,142.0,524.0,3,junction,43
156,142.0,533.0,1,endpoint,45
157,143.0,435.0,1,endpoint,42
158,143.66666666666666,471.6666666666667,3,junction,44
159,146.5,305.5,4,junction,35
160,145.0,496.25,3,junction,44
161,145.33333333333334,402.3333333333333,3,junction,40
162,145.0,405.0,3,junction,41
163,145.0,452.0,3,junction,42
164,145.0,469.0,1,endpoint,45
165,146.0,277.0,1,endpoint,37
166,146.0,333.0,1,endpoint,35
167,147.5,436.3333333333333,4,junction,41
168,146.0,480.0,3,junction,44
169,146.66666666666666,540.3333333333334,3,junction,43
170,147.0,290.0,3,junction,35
171,147.0,408.0,1,endpoint,42
172,148.0,280.0,3,junction,36
173,149.0,325.0,4,junction,35
174,148.0,329.0,1,endpoint,36
175,149.25,301.0,3,junction,34
176,149.33333333333334,365.6666666666667,3,junction,36
177,149.66666666666666,494.6666666666667,3,junction,43
178,149.0,514.0,1,endpoint,42
179,149.25,549.0,3,junction,42
180,149.0,554.0,1,endpoint,43
181,150.0,267.0,1,endpoint,38
182,150.0,321.0,1,endpoint,36
183,150.66666666666666,474.5,4,junction,43
184,150.66666666666666,487.3333333333333,3,junction,44
185,151.0,381.0,1,endpoint,38
186,152.25,274.0,3,junction,37
187,152.33333333333334,343.6666666666667,3,junction,34
188,154.63636363636363,401.09090909090907,5,junction,39
189,153.14285714285714,454.14285714285717,4,junction,41
190,152.0,479.0,1,endpoint,44
191,152.0,518.0,1,endpoint,42
192,153.66666666666666,380.6666666666667,3,junction,37
193,153.33333333333334,470.6666666666667,3,junction,42
194,154.0,484.0,2,junction,45
195,154.0,533.0,2,junction,43
196,154.0,257.0,1,endpoint,38
197,154.0,316.0,1,endpoint,35
198,154.66666666666666,424.3333333333333,3,junction,40
199,154.0,561.0,1,endpoint,43
200,155.75,274.0,3,junction,37
201,155.75,366.0,3,junction,35
202,155.0,383.0,3,junction,38
203,156.33333333333334,314.6666666666667,3,junction,34
204,156.0,386.0,1,endpoint,39
205,157.0,249.0,1,endpoint,39
206,157.33333333333334,370.6666666666667,3,junction,36
207,158.66666666666666,429.8333333333333,4,junction,40
208,158.0,483.0,1,endpoint,46
209,159.75,249.0,3,junction,38
210,159.0,264.0,1,endpoint,37
211,159.66666666666666,329.3333333333333,3,junction,34
212,159.0,446.0,1,endpoint,42
213,160.33333333333334,253.66666666666666,3,junction,37
214,160.0,458.0,1,endpoint,42
215,161.4,517.0,4,junction,41
216,160.75,560.0,3,junction,42
217,161.0,289.0,1,endpoint,38
218,162.5,343.0,4,junction,33
219,161.66666666666666,444.6666666666667,3,junction,41
220,161.75,498.0,3,junction,42
221,162.0,522.1428571428571,4,junction,42
222,162.0,238.0,1,endpoint,39
223,162.66666666666666,300.6666666666667,3,junction,33
224,162.25,441.0,3,junction,41
225,162.0,588.0,1,endpoint,45
226,163.33333333333334,358.6666666666667,3,junction,34
227,163.0,393.0,1,endpoint,39
228,164.25,485.25,2,junction,43
229,163.0,537.0,1,endpoint,43
230,163.0,541.0,1,endpoint,43
231,164.2,243.4,4,junction,38
232,164.0,269.0,3,junction,36
233,164.25,396.0,3,junction,38
234,166.33333333333334,450.8888888888889,5,junction,40
235,165.14285714285714,549.4285714285714,4,junction,41
236,165.0,233.0,1,endpoint,39
237,165.33333333333334,323.3333333333333,3,junction,33
238,165.75,538.5,4,junction,42
239,166.0,248.0,1,endpoint,39
240,166.0,441.0,1,endpoint,42
241,166.8,504.0,4,junction,41
242,166.33333333333334,515.6666666666666,3,junction,40
243,166.66666666666666,588.6666666666666,3,junction,44
244,167.0,269.0,3,junction,35
245,167.0,491.0,1,endpoint,42
246,168.0,575.25,3,junction,43
247,168.75,234.0,3,junction,38
248,169.0,260.25,3,junction,36
249,169.42857142857142,302.7142857142857,3,junction,32
250,169.33333333333334,271.3333333333333,3,junction,34
251,169.0,446.0,1,endpoint,41
252,169.0,457.0,1,endpoint,41
253,169.66666666666666,473.3333333333333,3,junction,43
254,171.0,241.75,3,junction,37
255,172.375,342.875,4,junction,32
256,170.8,480.0,4,junction,44
257,171.875,427.375,3,junction,39
258,171.0,464.0,1,endpoint,42
259,172.66666666666666,259.6666666666667,3,junction,35
260,172.75,323.0,3,junction,32
261,172.0,340.0,1,endpoint,33
262,172.0,486.0,1,endpoint,45
263,174.33333333333334,420.0,4,junction,38
264,173.66666666666666,471.6666666666667,3,junction,42
265,173.25,599.0,3,junction,44
266,173.5,602.5,2,junction,45
267,174.0,270.0,1,endpoint,35
268,174.0,302.0,1,endpoint,33
269,174.66666666666666,393.6666666666667,3,junction,37
270,175.25,459.0,2,junction,40
271,174.0,469.0,3,junction,41
272,175.33333333333334,243.33333333333334,3,junction,36
273,175.0,317.0,3,junction,31
274,176.0,382.25,3,junction,35
275,175.0,435.0,1,endpoint,40
276,175.0,446.0,1,endpoint,40
277,176.88888888888889,450.8888888888889,5,junction,39
278,176.25,588.25,2,junction,42
279,175.75,610.25,2,junction,44
280,176.25,387.0,3,junction,36
281,176.0,430.0,3,junction,40
282,176.0,484.0,1,endpoint,45
283,176.0,591.0,1,endpoint,43
284,177.75,227.0,3,junction,38
285,177.66666666666666,365.3333333333333,3,junction,34
286,178.66666666666666,432.8333333333333,4,junction,39
287,177.66666666666666,574.6666666666666,3,junction,42
288,178.0,209.0,1,endpoint,38
289,178.33333333333334,286.6666666666667,3,junction,33
290,178.0,426.0,1,endpoint,41
291,178.0,540.0,1,endpoint,41
292,178.0,549.0,3,junction,40
293,179.0,234.0,1,endpoint,39
294,179.0,272.0,1,endpoint,35
295,179.0,388.0,1,endpoint,37
296,180.88888888888889,421.0,2,junction,38
297,180.0,474.5,3,junction,41
298,179.0,490.0,1,endpoint,41
299,180.5,406.5,2,junction,37
300,180.0,456.0,1,endpoint,40
301,181.0,541.5,4,junction,40
302,180.25,614.75,2,junction,43
303,181.0,207.0,1,endpoint,37
304,181.66666666666666,330.3333333333333,3,junction,32
305,183.0,380.42857142857144,4,junction,34
306,181.33333333333334,495.6666666666667,3,junction,40
307,181.0,537.0,1,endpoint,41
308,181.33333333333334,545.6666666666666,3,junction,39
309,181.0,562.0,3,junction,41
310,182.0,221.0,3,junction,37
311,182.25,336.0,3,junction,31
312,182.0,386.0,1,endpoint,35
313,183.0,401.25,3,junction,36
314,184.0,205.8,3,junction,36
315,183.0,430.0,1,endpoint,40
316,183.0,469.0,1,endpoint,42
317,183.33333333333334,578.3333333333334,3,junction,41
318,184.33333333333334,375.3333333333333,3,junction,33
319,184.0,417.0,1,endpoint,39
320,184.0,538.0,1,endpoint,41
321,185.75,243.0,3,junction,35
322,185.33333333333334,315.6666666666667,3,junction,30
323,185.66666666666666,351.3333333333333,3,junction,32
324,186.0,355.75,3,junction,33
325,185.66666666666666,421.3333333333333,3,junction,37
326,185.33333333333334,470.3333333333333,3,junction,41
327,185.0,515.0,1,endpoint,41
328,185.0,527.0,1,endpoint,39
329,186.0,197.0,1,endpoint,37
330,186.75,221.0,3,junction,36
331,188.5,290.0,4,junction,32
332,186.66666666666666,417.3333333333333,3,junction,38
333,186.66666666666666,613.3333333333334,3,junction,42
334,187.33333333333334,202.33333333333334,3,junction,36
335,189.0,301.0,4,junction,31
336,188.0,445.75,3,junction,38
337,187.66666666666666,517.3333333333334,3,junction,40
338,187.0,520.0,3,junction,39
339,187.66666666666666,560.6666666666666,3,junction,41
340,187.25,618.0,3,junction,41
341,188.0,216.0,3,junction,35
342,190.0,266.375,5,junction,34
343,188.0,412.0,1,endpoint,39
344,188.0,443.0,3,junction,38
345,188.0,466.0,1,endpoint,41
346,189.0,598.75,3,junction,43
347,189.0,327.0,1,endpoint,33
348,189.66666666666666,495.6666666666667,3,junction,39
349,189.0,557.0,1,endpoint,42
350,189.0,595.0,1,endpoint,44
351,190.0,192.0,1,endpoint,37
352,190.0,467.0,3,junction,40
353,190.66666666666666,526.6666666666666,3,junction,38
354,190.0,619.0,1,endpoint,42
355,191.0,329.0,1,endpoint,31
356,192.71428571428572,432.57142857142856,3,junction,37
357,192.66666666666666,238.66666666666666,3,junction,36
358,192.0,305.0,1,endpoint,32
359,192.66666666666666,359.3333333333333,3,junction,33
360,193.25,457.25,2,junction,38
361,192.33333333333334,487.3333333333333,3,junction,40
362,192.0,589.0,1,endpoint,42
363,193.0,183.0,1,endpoint,37
364,193.33333333333334,235.33333333333334,3,junction,35
365,194.0,269.25,3,junction,33
366,193.66666666666666,399.6666666666667,3,junction,35
367,194.0,424.0,4,junction,36
368,193.0,465.0,3,junction,39
369,194.0,562.25,3,junction,40
370,193.75,599.0,3,junction,42
371,194.0,421.0,1,endpoint,37
372,194.33333333333334,449.3333333333333,3,junction,37
373,194.75,512.0,3,junction,39
374,194.0,566.0,1,endpoint,41
375,194.0,587.0,1,endpoint,42
376,194.33333333333334,604.6666666666666,3,junction,42
377,195.0,301.0,1,endpoint,32
378,195.33333333333334,371.3333333333333,3,junction,32
379,195.0,516.0,1,endpoint,40
380,196.2,590.0,4,junction,41
381,196.0,628.25,3,junction,40
382,196.66666666666666,401.3333333333333,3,junction,35
383,196.0,432.0,1,endpoint,38
384,198.58333333333334,334.0,5,junction,30
385,197.0,358.0,1,endpoint,34
386,198.0,449.25,3,junction,36
387,197.25,508.0,3,junction,38
388,198.0,540.75,3,junction,38
389,198.66666666666666,193.33333333333334,3,junction,36
390,199.0,317.25,3,junction,29
391,198.33333333333334,344.6666666666667,3,junction,31
392,198.0,453.0,1,endpoint,37
393,198.66666666666666,484.6666666666667,3,junction,39
394,198.0,533.0,3,junction,37
395,199.0,181.0,3,junction,36
396,200.0,199.0,4,junction,35
397,199.0,474.0,1,endpoint,39
398,200.66666666666666,370.6666666666667,3,junction,31
399,200.0,397.0,1,endpoint,36
400,200.66666666666666,507.6666666666667,3,junction,37
401,201.0,367.0,1,endpoint,32
402,201.33333333333334,420.6666666666667,3,junction,35
403,201.33333333333334,479.3333333333333,3,junction,38
404,202.33333333333334,188.66666666666666,3,junction,35
405,202.33333333333334,209.66666666666666,3,junction,34
406,202.0,258.0,3,junction,35
407,202.0,562.0,3,junction,39
408,205.08333333333334,584.0,5,junction,40
409,202.0,618.0,1,endpoint,40
410,203.0,261.0,1,endpoint,36
411,203.0,303.0,1,endpoint,31
412,204.0,348.25,3,junction,30
413,204.0,371.8,3,junction,30
414,203.0,396.0,1,endpoint,32
415,203.33333333333334,405.3333333333333,3,junction,34
416,203.0,439.0,1,endpoint,37
417,204.0,198.0,1,endpoint,36
418,204.0,286.0,1,endpoint,32
419,205.42857142857142,290.0,4,junction,31
420,204.66666666666666,603.6666666666666,3,junction,41
421,204.0,615.0,1,endpoint,41
422,205.5,171.5,2,junction,37
423,205.66666666666666,301.6666666666667,3,junction,30
424,206.0,332.75,3,junction,31
425,206.0,471.25,3,junction,38
426,206.28571428571428,548.8571428571429,4,junction,38
427,206.0,165.0,1,endpoint,38
428,206.33333333333334,254.33333333333334,3,junction,35
429,206.0,327.0,1,endpoint,32
430,206.0,427.0,1,endpoint,36
431,206.0,475.0,3,junction,37
432,207.66666666666666,315.6666666666667,3,junction,28
433,207.0,571.0,3,junction,40
434,207.0,601.0,1,endpoint,42
435,208.0,605.25,3,junction,40
436,207.75,615.0,3,junction,40
437,207.75,645.0,3,junction,39
438,209.5,165.5,4,junction,37
439,208.75,172.0,3,junction,36
440,208.0,266.0,1,endpoint,34
441,208.33333333333334,381.6666666666667,3,junction,31
442,210.83333333333334,425.5,6,junction,35
443,208.66666666666666,431.6666666666667,3,junction,36
444,208.0,594.0,1,endpoint,41
445,210.0,622.0,5,junction,39
446,209.0,157.0,1,endpoint,38
447,209.25,307.0,3,junction,29
448,210.0,569.75,3,junction,39
449,211.0,287.75,3,junction,32
450,210.0,333.0,1,endpoint,32
451,210.0,458.0,1,endpoint,37
452,210.0,468.0,3,junction,38
453,211.0,495.5,4,junction,38
454,210.0,566.0,1,endpoint,40
455,210.0,653.0,1,endpoint,41
456,211.66666666666666,253.66666666666666,3,junction,34
457,211.33333333333334,649.3333333333334,3,junction,40
458,212.66666666666666,235.66666666666666,3,junction,34
459,212.0,366.0,3,junction,29
460,212.0,419.0,1,endpoint,36
461,212.75,458.0,3,junction,36
462,214.5,449.0,4,junction,35
463,214.0,465.75,3,junction,37
464,213.0,471.0,1,endpoint,39
465,213.0,499.0,1,endpoint,39
466,214.66666666666666,190.33333333333334,3,junction,34
467,214.66666666666666,213.33333333333334,3,junction,33
468,215.0,275.25,3,junction,32
469,215.0,404.75,3,junction,33
470,216.0909090909091,521.8181818181819,4,junction,36
471,214.0,556.0,1,endpoint,39
472,214.25,629.0,3,junction,38
473,215.0,146.0,1,endpoint,37
474,215.25,220.0,3,junction,34
475,215.33333333333334,260.6666666666667,3,junction,33
476,216.0,343.75,3,junction,29
477,215.66666666666666,544.6666666666666,3,junction,37
478,216.0,300.0,1,endpoint,32
479,216.0,387.0,3,junction,32
480,216.33333333333334,490.3333333333333,2,junction,37
481,217.0,538.0,2,junction,36
482,217.33333333333334,181.33333333333334,3,junction,35
483,217.33333333333334,337.6666666666667,3,junction,28
484,217.25,408.0,3,junction,34
485,218.25,506.25,2,junction,37
486,217.0,561.0,1,endpoint,39
487,220.5,347.1,3,junction,29
488,218.33333333333334,565.6666666666666,3,junction,38
489,219.66666666666666,164.66666666666666,3,junction,36
490,219.0,205.0,3,junction,33
491,219.0,209.0,3,junction,32
492,219.0,242.0,3,junction,33
493,219.66666666666666,261.6666666666667,3,junction,32
494,219.66666666666666,291.3333333333333,3,junction,32
495,219.0,558.0,1,endpoint,38
496,219.66666666666666,601.6666666666666,3,junction,39
497,220.0,294.0,3,junction,31
498,221.28571428571428,324.85714285714283,4,junction,27
499,221.0,471.25,3,junction,36
500,220.0,543.0,1,endpoint,37
501,221.0,545.75,3,junction,36
502,221.0,428.0,1,endpoint,36
503,221.0,576.0,1,endpoint,40
504,221.66666666666666,584.6666666666666,3,junction,39
505,222.0,135.0,1,endpoint,37
506,222.0,258.0,1,endpoint,33
507,222.0,288.0,1,endpoint,33
508,222.0,338.0,1,endpoint,29
509,222.0,350.0,1,endpoint,30
510,222.0,379.0,1,endpoint,31
511,225.0,407.9,5,junction,34
512,222.33333333333334,487.6666666666667,3,junction,36
513,223.75,242.0,3,junction,32
514,223.33333333333334,523.3333333333334,3,junction,35
515,223.33333333333334,561.3333333333334,3,junction,37
516,223.0,663.0,1,endpoint,40
517,224.75,151.0,4,junction,36
518,224.33333333333334,176.66666666666666,3,junction,35
519,224.0,311.0,1,endpoint,31
520,225.25,319.25,2,junction,28
521,224.0,404.0,1,endpoint,35
522,224.25,612.0,3,junction,38
523,224.0,639.0,1,endpoint,39
524,224.33333333333334,651.3333333333334,3,junction,39
525,225.25,155.0,3,junction,35
526,225.0,226.0,1,endpoint,35
527,225.75,299.25,4,junction,30
528,225.66666666666666,382.3333333333333,3,junction,30
529,225.0,385.0,3,junction,31
530,225.0,412.0,1,endpoint,35
531,225.0,470.0,1,endpoint,37
532,226.0,273.0,3,junction,31
533,226.75,311.0,3,junction,30
534,226.66666666666666,488.3333333333333,3,junction,35
535,226.0,498.0,3,junction,37
536,228.0,177.25,3,junction,34
537,227.75,347.0,3,junction,28
538,227.0,477.0,3,junction,35
539,227.33333333333334,491.6666666666667,3,junction,36
540,227.33333333333334,588.3333333333334,3,junction,38
541,228.0,184.0,1,endpoint,35
542,228.66666666666666,273.3333333333333,3,junction,30
543,228.0,316.0,3,junction,29
544,228.6,351.0,2,junction,29
545,229.0,401.0,2,junction,33
546,228.0,480.0,3,junction,34
547,228.75,561.0,3,junction,36
548,228.0,612.0,3,junction,37
549,230.25,342.25,2,junction,27
550,231.16666666666666,362.1666666666667,4,junction,28
551,230.33333333333334,393.3333333333333,3,junction,32
552,230.33333333333334,409.3333333333333,3,junction,33
553,230.75,588.0,3,junction,37
554,231.0,133.0,1,endpoint,37
555,232.0,156.25,3,junction,34
556,231.0,426.0,3,junction,33
557,231.0,460.0,1,endpoint,35
558,232.25,463.25,2,junction,35
559,232.0,495.25,3,junction,35
560,231.75,548.0,4,junction,35
561,232.85714285714286,648.7142857142857,4,junction,38
562,232.0,191.0,1,endpoint,34
563,232.0,353.0,1,endpoint,28
564,232.75,628.0,3,junction,37
565,233.0,128.0,1,endpoint,36
566,234.0,136.25,3,junction,36
567,234.0,234.75,3,junction,31
568,233.66666666666666,296.6666666666667,3,junction,30
569,233.75,314.0,3,junction,30
570,233.0,393.0,1,endpoint,33
571,233.33333333333334,444.6666666666667,3,junction,34
572,233.0,498.0,1,endpoint,36
573,233.0,503.0,1,endpoint,38
574,235.5,523.0,4,junction,34
575,234.33333333333334,140.66666666666666,3,junction,37
576,234.0,165.0,1,endpoint,35
577,234.66666666666666,191.33333333333334,3,junction,33
578,235.0,197.75,3,junction,32
579,234.75,254.0,3,junction,31
580,234.66666666666666,460.3333333333333,3,junction,34
581,234.33333333333334,569.3333333333334,3,junction,36
582,234.25,580.0,3,junction,36
583,234.0,605.0,1,endpoint,38
584,236.0,176.75,3,junction,33
585,235.33333333333334,358.3333333333333,3,junction,27
586,235.0,505.0,1,endpoint,36
587,236.0,172.0,1,endpoint,34
588,236.33333333333334,215.33333333333334,3,junction,31
589,236.75,221.25,2,junction,32
590,236.25,226.0,3,junction,32
591,236.25,287.0,3,junction,29
592,236.0,318.0,1,endpoint,31
593,236.25,334.0,3,junction,26
594,236.0,375.0,3,junction,29
595,237.0,592.25,3,junction,36
596,237.25,133.0,3,junction,35
597,237.0,142.0,1,endpoint,38
598,237.6,619.2,4,junction,36
599,238.0,322.0,1,endpoint,28
600,239.0,446.25,3,junction,33
601,238.0,506.0,3,junction,35
602,238.0,560.0,1,endpoint,37
603,238.66666666666666,648.6666666666666,3,junction,39
604,239.33333333333334,264.6666666666667,3,junction,30
605,239.0,391.0,1,endpoint,31
606,239.0,475.0,1,endpoint,34
607,239.0,597.0,1,endpoint,37
608,240.0,452.0,3,junction,33
609,241.0,505.0,2,junction,35
610,240.66666666666666,579.6666666666666,3,junction,35
611,242.0,178.5,4,junction,32
612,241.0,246.0,3,junction,31
613,241.25,306.0,3,junction,29
614,241.0,424.0,1,endpoint,33
615,241.6,478.0,4,junction,33
616,242.0,558.75,3,junction,36
617,242.0,128.0,1,endpoint,35
618,242.0,202.0,3,junction,31
619,242.66666666666666,213.66666666666666,3,junction,30
620,242.33333333333334,240.66666666666666,3,junction,30
621,242.66666666666666,356.6666666666667,3,junction,26
622,242.0,404.0,1,endpoint,33
623,242.0,468.0,1,endpoint,34
624,243.25,472.25,2,junction,34
625,243.0,498.25,3,junction,34
626,243.0,120.0,1,endpoint,36
627,243.66666666666666,391.6666666666667,3,junction,30
628,243.75,409.0,3,junction,32
629,244.66666666666666,426.3333333333333,3,junction,32
630,243.0,556.0,1,endpoint,37
631,244.0,644.75,3,junction,38
632,244.0,248.0,1,endpoint,32
633,244.66666666666666,285.6666666666667,3,junction,28
634,244.0,405.0,3,junction,32
635,244.0,437.0,1,endpoint,33
636,244.0,539.0,1,endpoint,36
637,244.0,638.0,1,endpoint,39
638,245.66666666666666,120.33333333333333,3,junction,35
639,246.57142857142858,131.42857142857142,5,junction,34
640,246.0,265.8,3,junction,29
641,245.0,315.0,1,endpoint,28
642,245.75,336.0,3,junction,25
643,245.66666666666666,468.3333333333333,3,junction,33
644,245.33333333333334,545.3333333333334,3,junction,35
645,245.0,581.0,1,endpoint,36
646,246.0,227.0,1,endpoint,33
647,247.0,305.5,3,junction,28
648,246.25,417.0,3,junction,31
649,247.16666666666666,562.1666666666666,4,junction,35
650,246.66666666666666,625.3333333333334,3,junction,37
651,246.0,632.0,1,endpoint,39
652,246.33333333333334,656.3333333333334,3,junction,40
653,247.75,160.0,3,junction,33
654,247.875,316.125,5,junction,27
655,247.75,379.75,4,junction,29
656,247.33333333333334,398.6666666666667,3,junction,31
657,247.0,440.0,3,junction,32
658,247.0,554.0,1,endpoint,36
659,247.0,666.0,1,endpoint,41
660,249.0,352.5,3,junction,25
661,248.25,462.0,3,junction,32
662,248.8,631.0,4,junction,38
663,250.85714285714286,163.57142857142858,4,junction,32
664,250.0,184.25,3,junction,31
665,249.66666666666666,493.6666666666667,3,junction,33
666,250.6,598.8,4,junction,35
667,250.66666666666666,303.6666666666667,3,junction,27
668,250.75,327.75,2,junction,26
669,250.33333333333334,488.3333333333333,3,junction,32
670,250.75,522.0,3,junction,33
671,251.33333333333334,191.66666666666666,3,junction,30
672,251.0,509.0,1,endpoint,34
673,252.0,306.0,1,endpoint,28
674,252.0,357.0,1,endpoint,26
675,252.0,377.0,3,junction,28
676,253.0,398.75,3,junction,30
677,252.0,698.0,1,endpoint,42
678,254.0,131.75,3,junction,35
679,254.0,264.75,3,junction,28
680,253.0,373.0,3,junction,27
681,253.0,395.0,1,endpoint,31
682,253.6,499.2,2,junction,34
683,253.75,509.0,3,junction,33
684,254.0,563.8,3,junction,34
685,254.0,578.5,4,junction,34
686,253.0,668.0,1,endpoint,39
687,253.0,680.0,1,endpoint,43
688,254.0,129.0,1,endpoint,36
689,254.0,246.0,3,junction,29
690,254.33333333333334,346.3333333333333,3,junction,24
691,254.0,538.0,1,endpoint,35
692,255.66666666666666,114.66666666666667,3,junction,35
693,255.0,172.0,1,endpoint,33
694,255.0,231.0,1,endpoint,31
695,255.66666666666666,462.3333333333333,3,junction,31
696,255.0,631.0,1,endpoint,39
697,256.0,643.75,3,junction,37
698,255.0,693.0,3,junction,41
699,256.0,105.0,1,endpoint,36
700,256.3333333333333,244.66666666666666,3,junction,29
701,256.0,327.0,1,endpoint,27
702,256.75,378.0,3,junction,29
703,256.0,468.0,1,endpoint,32
704,257.0,537.0,4,junction,34
705,256.6666666666667,542.6666666666666,3,junction,34
706,257.0,599.0,4,junction,35
707,256.5,653.25,1,junction,41
708,256.0,699.0,1,endpoint,41
709,257.6666666666667,232.33333333333334,3,junction,30
710,257.0,278.0,1,endpoint,29
711,257.75,316.0,3,junction,26
712,257.0,331.0,1,endpoint,27
713,257.0,391.0,1,endpoint,30
714,257.0,476.0,1,endpoint,31
715,257.0,514.0,3,junction,32
716,257.0,591.0,1,endpoint,36
717,257.0,676.0,1,endpoint,42
718,257.3333333333333,695.3333333333334,3,junction,40
719,258.75,290.0,3,junction,27
720,258.3333333333333,681.3333333333334,3,junction,42
721,259.3333333333333,296.6666666666667,3,junction,26
722,259.75,328.5,4,junction,26
723,259.0,333.0,1,endpoint,27
724,260.0,346.5,3,junction,23
725,259.3333333333333,401.3333333333333,3,junction,29
726,259.0,449.0,1,endpoint,33
727,259.6666666666667,460.6666666666667,3,junction,30
728,259.5,561.5,2,junction,33
729,259.3333333333333,611.3333333333334,3,junction,36
730,260.75,278.0,3,junction,28
731,260.0,313.0,1,endpoint,27
732,260.0,365.0,1,endpoint,28
733,260.0,390.0,1,endpoint,29
734,260.0,410.0,1,endpoint,30
735,260.6666666666667,425.3333333333333,3,junction,30
736,260.25,457.0,3,junction,31
737,260.0,539.0,1,endpoint,35
738,260.6666666666667,620.6666666666666,3,junction,36
739,261.6666666666667,132.66666666666666,3,junction,34
740,261.3333333333333,225.66666666666666,3,junction,29
741,261.0,450.0,3,junction,32
742,261.0,678.0,3,junction,41
743,262.0,119.0,3,junction,34
744,262.6666666666667,179.66666666666666,3,junction,31
745,262.6666666666667,437.3333333333333,3,junction,31
746,262.0,639.0,1,endpoint,37
747,263.3333333333333,268.3333333333333,3,junction,27
748,263.3333333333333,321.3333333333333,3,junction,25
749,263.0,374.0,1,endpoint,30
750,264.0,484.75,3,junction,31
751,264.5,578.5,4,junction,33
752,263.6666666666667,665.3333333333334,3,junction,38
753,264.0,675.75,3,junction,40
754,264.0,95.0,1,endpoint,35
755,264.6666666666667,298.3333333333333,3,junction,25
756,264.3333333333333,385.6666666666667,3,junction,28
757,264.3333333333333,480.3333333333333,3,junction,30
758,264.0,575.0,1,endpoint,34
759,264.0,582.0,1,endpoint,34
760,266.125,640.875,5,junction,36
761,264.25,670.0,3,junction,39
762,264.0,701.0,1,endpoint,41
763,265.0,401.0,3,junction,28
764,265.0,434.0,3,junction,30
765,266.0,172.5,2,junction,32
766,266.5,248.75,2,junction,28
767,266.0,529.0,1,endpoint,34
768,266.0,590.0,1,endpoint,35
769,266.3333333333333,595.6666666666666,3,junction,34
770,267.6666666666667,202.33333333333334,3,junction,29
771,267.0,502.0,1,endpoint,33
772,268.14285714285717,660.8571428571429,4,junction,37
773,268.0,88.0,1,endpoint,35
774,268.3333333333333,411.6666666666667,3,junction,29
775,269.0,473.25,3,junction,29
776,270.0,103.25,3,junction,34
777,269.6666666666667,321.3333333333333,3,junction,24
778,270.0,577.75,3,junction,32
779,269.0,678.0,1,endpoint,41
780,271.5,163.0,4,junction,31
781,270.3333333333333,392.3333333333333,3,junction,27
782,271.42857142857144,498.0,4,junction,32
783,270.0,522.0,1,endpoint,33
784,270.6666666666667,552.6666666666666,3,junction,32
785,270.0,668.0,1,endpoint,40
786,271.25,325.0,3,junction,23
787,272.5,544.5,4,junction,33
788,273.5,612.5,4,junction,36
789,274.0,114.0,4,junction,33
790,272.3333333333333,343.6666666666667,3,junction,22
791,272.0,450.0,1,endpoint,32
792,272.0,609.0,1,endpoint,37
793,272.0,666.0,1,endpoint,38
794,273.0,151.0,1,endpoint,33
795,275.0,510.0,4,junction,31
796,273.6666666666667,522.3333333333334,3,junction,32
797,273.75,529.0,3,junction,33
798,273.0,616.0,1,endpoint,37
799,274.75,392.0,3,junction,26
800,274.3333333333333,627.3333333333334,3,junction,35
801,276.0,145.25,3,junction,33
802,275.75,151.0,3,junction,32
803,275.3333333333333,189.33333333333334,3,junction,30
804,275.3333333333333,192.66666666666666,3,junction,30
805,275.0,378.0,1,endpoint,25
806,275.0,490.0,1,endpoint,33
807,277.0,689.0,4,junction,39
808,277.5,91.5,4,junction,34
809,276.25,122.0,3,junction,34
810,276.25,309.0,3,junction,24
811,276.0,484.0,1,endpoint,30
812,276.75,677.0,2,junction,38
813,276.75,694.0,3,junction,40
814,276.0,706.0,1,endpoint,41
815,277.0,83.0,1,endpoint,35
816,278.0,227.8,3,junction,28
817,277.0,287.0,3,junction,25
818,277.6666666666667,376.6666666666667,3,junction,24
819,277.3333333333333,535.6666666666666,3,junction,34
820,277.25,561.0,3,junction,31
821,279.0,165.25,3,junction,30
822,278.75,211.0,3,junction,28
823,279.0,243.75,3,junction,27
824,278.3333333333333,464.6666666666667,3,junction,28
825,278.3333333333333,590.6666666666666,3,junction,33
826,279.0,612.8,3,junction,35
827,278.25,623.0,3,junction,34
828,279.5,662.6666666666666,4,junction,37
829,279.0,122.0,1,endpoint,35
830,279.6666666666667,327.3333333333333,3,junction,23
831,280.0,433.75,3,junction,29
832,279.0,482.0,1,endpoint,29
833,279.0,549.0,1,endpoint,34
834,280.75,133.25,2,junction,33
835,281.5,143.66666666666666,4,junction,32
836,280.0,200.0,1,endpoint,31
837,280.3333333333333,382.3333333333333,3,junction,25
838,280.0,428.0,1,endpoint,30
839,280.6666666666667,486.6666666666667,3,junction,29
840,281.0,415.0,3,junction,29
841,281.6666666666667,645.3333333333334,3,junction,36
842,282.0,100.0,1,endpoint,35
843,283.0,103.0,2,junction,34
844,282.0,334.0,1,endpoint,24
845,282.0,417.0,1,endpoint,30
846,282.0,483.0,3,junction,28
847,282.0,637.0,1,endpoint,36
848,283.6666666666667,280.6666666666667,3,junction,26
849,283.0,606.0,1,endpoint,36
850,283.0,623.0,3,junction,33
851,284.0,80.0,1,endpoint,34
852,285.0,248.8,3,junction,26
853,285.0,264.75,3,junction,26
854,284.0,451.0,3,junction,27
